words,pos,stemmed,type,postag,pattern
misuse,verb,y,strongsubj,_vb,^misuse_vb
moan,verb,y,strongsubj,_vb,^moan_vb
mock,adj,n,strongsubj,_jj,^mock_jj
mock,verb,y,strongsubj,_vb,^mock_vb
mockeries,noun,n,strongsubj,_nn,^mockeries_nn
mockery,noun,n,strongsubj,_nn,^mockery_nn
mocking,adj,n,strongsubj,_jj,^mocking_jj
mockingly,anypos,n,strongsubj,,^mockingly
molest,verb,y,strongsubj,_vb,^molest_vb
molestation,noun,n,strongsubj,_nn,^molestation_nn
monotonous,adj,n,strongsubj,_jj,^monotonous_jj
monotony,noun,n,strongsubj,_nn,^monotony_nn
monster,noun,n,strongsubj,_nn,^monster_nn
monstrosities,noun,n,strongsubj,_nn,^monstrosities_nn
monstrosity,noun,n,strongsubj,_nn,^monstrosity_nn
monstrous,adj,n,strongsubj,_jj,^monstrous_jj
monstrously,anypos,n,strongsubj,,^monstrously
moody,adj,n,strongsubj,_jj,^moody_jj
moon,verb,y,weaksubj,_vb,^moon_vb
moot,adj,n,weaksubj,_jj,^moot_jj
mope,verb,y,weaksubj,_vb,^mope_vb
morbid,adj,n,strongsubj,_jj,^morbid_jj
morbidly,adj,n,strongsubj,_jj,^morbidly_jj
mordant,adj,n,strongsubj,_jj,^mordant_jj
mordantly,adj,n,strongsubj,_jj,^mordantly_jj
moribund,adj,n,strongsubj,_jj,^moribund_jj
mortification,noun,n,strongsubj,_nn,^mortification_nn
mortified,adj,n,strongsubj,_jj,^mortified_jj
mortify,verb,y,strongsubj,_vb,^mortify_vb
mortifying,adj,n,strongsubj,_jj,^mortifying_jj
mortifying,anypos,n,strongsubj,,^mortifying
motionless,adj,n,weaksubj,_jj,^motionless_jj
motley,adj,n,strongsubj,_jj,^motley_jj
mourn,verb,y,strongsubj,_vb,^mourn_vb
mourner,noun,n,strongsubj,_nn,^mourner_nn
mournful,anypos,n,strongsubj,,^mournful
mournfully,anypos,n,strongsubj,,^mournfully
muddle,verb,y,weaksubj,_vb,^muddle_vb
muddy,adj,n,weaksubj,_jj,^muddy_jj
mudslinger,noun,n,strongsubj,_nn,^mudslinger_nn
mudslinging,noun,n,strongsubj,_nn,^mudslinging_nn
mulish,adj,n,strongsubj,_jj,^mulish_jj
multi-polarization,adj,n,strongsubj,_jj,^multi-polarization_jj
multi-polarization,noun,n,strongsubj,_nn,^multi-polarization_nn
mundane,adj,n,strongsubj,_jj,^mundane_jj
murder,noun,n,weaksubj,_nn,^murder_nn
murder,verb,y,weaksubj,_vb,^murder_vb
murderous,adj,n,weaksubj,_jj,^murderous_jj
murderously,adverb,n,weaksubj,_rb,^murderously_rb
murky,adj,n,weaksubj,_jj,^murky_jj
muscle-flexing,anypos,n,strongsubj,,^muscle-flexing
mysterious,adj,n,strongsubj,_jj,^mysterious_jj
mysteriously,adverb,n,strongsubj,_rb,^mysteriously_rb
mystery,noun,n,strongsubj,_nn,^mystery_nn
mystify,verb,y,weaksubj,_vb,^mystify_vb
mistified,adj,n,weaksubj,_jj,^mistified_jj
myth,adj,n,strongsubj,_jj,^myth_jj
myth,noun,n,strongsubj,_nn,^myth_nn
nag,verb,y,strongsubj,_vb,^nag_vb
nagging,anypos,y,strongsubj,,^nagging
naive,adj,n,strongsubj,_jj,^naive_jj
naively,adverb,n,strongsubj,_rb,^naively_rb
narrow,adj,n,weaksubj,_jj,^narrow_jj
narrower,adj,n,strongsubj,_jj,^narrower_jj
narrower,noun,n,strongsubj,_nn,^narrower_nn
nastily,anypos,n,strongsubj,,^nastily
nastiness,noun,n,strongsubj,_nn,^nastiness_nn
nasty,adj,n,strongsubj,_jj,^nasty_jj
nationalism,adj,n,strongsubj,_jj,^nationalism_jj
nationalism,noun,n,strongsubj,_nn,^nationalism_nn
naughty,adj,n,strongsubj,_jj,^naughty_jj
nauseate,verb,y,weaksubj,_vb,^nauseate_vb
nauseating,adj,n,strongsubj,_jj,^nauseating_jj
nauseatingly,adverb,n,strongsubj,_rb,^nauseatingly_rb
nebulous,adj,n,strongsubj,_jj,^nebulous_jj
nebulous,noun,n,strongsubj,_nn,^nebulous_nn
nebulously,anypos,n,strongsubj,,^nebulously
need,adj,n,weaksubj,_jj,^need_jj
need,noun,n,weaksubj,_nn,^need_nn
needless,adj,n,weaksubj,_jj,^needless_jj
needlessly,adverb,n,weaksubj,_rb,^needlessly_rb
needy,adj,n,weaksubj,_jj,^needy_jj
nefarious,adj,n,strongsubj,_jj,^nefarious_jj
nefariously,anypos,n,strongsubj,,^nefariously
negate,verb,y,weaksubj,_vb,^negate_vb
negation,noun,n,weaksubj,_nn,^negation_nn
negative,adj,n,weaksubj,_jj,^negative_jj
neglect,noun,n,strongsubj,_nn,^neglect_nn
neglect,verb,y,strongsubj,_vb,^neglect_vb
neglected,adj,n,strongsubj,_jj,^neglected_jj
negligent,adj,n,strongsubj,_jj,^negligent_jj
negligence,noun,n,strongsubj,_nn,^negligence_nn
negligible,adj,n,weaksubj,_jj,^negligible_jj
nemesis,noun,n,strongsubj,_nn,^nemesis_nn
nettle,verb,y,weaksubj,_vb,^nettle_vb
nettlesome,adj,n,strongsubj,_jj,^nettlesome_jj
nervous,adj,n,strongsubj,_jj,^nervous_jj
nervously,adverb,n,strongsubj,_rb,^nervously_rb
nervousness,noun,n,strongsubj,_nn,^nervousness_nn
neurotic,adj,n,strongsubj,_jj,^neurotic_jj
neurotically,adverb,n,strongsubj,_rb,^neurotically_rb
niggle,verb,y,weaksubj,_vb,^niggle_vb
nightmare,noun,n,strongsubj,_nn,^nightmare_nn
nightmarish,adj,n,strongsubj,_jj,^nightmarish_jj
nightmarishly,adverb,n,strongsubj,_rb,^nightmarishly_rb
nix,verb,y,strongsubj,_vb,^nix_vb
noisy,adj,n,weaksubj,_jj,^noisy_jj
non-confidence,adj,n,strongsubj,_jj,^non-confidence_jj
non-confidence,noun,n,strongsubj,_nn,^non-confidence_nn
nonexistent,adj,n,weaksubj,_jj,^nonexistent_jj
nonsense,anypos,n,strongsubj,,^nonsense
nosey,adj,n,strongsubj,_jj,^nosey_jj
notorious,adj,n,strongsubj,_jj,^notorious_jj
notoriously,adverb,n,strongsubj,_rb,^notoriously_rb
nuisance,adj,n,strongsubj,_jj,^nuisance_jj
nuisance,noun,n,strongsubj,_nn,^nuisance_nn
numb,verb,y,weaksubj,_vb,^numb_vb
obese,adj,n,strongsubj,_jj,^obese_jj
obese,noun,n,strongsubj,_nn,^obese_nn
object,verb,y,strongsubj,_vb,^object_vb
objection,adj,n,strongsubj,_jj,^objection_jj
objection,noun,n,strongsubj,_nn,^objection_nn
objectionable,adj,n,strongsubj,_jj,^objectionable_jj
objections,adj,n,strongsubj,_jj,^objections_jj
objections,noun,n,strongsubj,_nn,^objections_nn
oblique,adj,n,weaksubj,_jj,^oblique_jj
obliterate,verb,y,strongsubj,_vb,^obliterate_vb
obliterated,adj,n,strongsubj,_jj,^obliterated_jj
oblivious,adj,n,strongsubj,_jj,^oblivious_jj
oblivious,noun,n,strongsubj,_nn,^oblivious_nn
obnoxious,adj,n,strongsubj,_jj,^obnoxious_jj
obnoxiously,anypos,n,strongsubj,,^obnoxiously
obscene,adj,n,strongsubj,_jj,^obscene_jj
obscenely,anypos,n,strongsubj,,^obscenely
obscenity,noun,n,strongsubj,_nn,^obscenity_nn
obscure,adj,n,weaksubj,_jj,^obscure_jj
obscure,verb,y,strongsubj,_vb,^obscure_vb
obscurity,anypos,y,strongsubj,,^obscurity
obsess,verb,y,strongsubj,_vb,^obsess_vb
obsession,noun,n,strongsubj,_nn,^obsession_nn
obsessions,noun,n,strongsubj,_nn,^obsessions_nn
obsessive,adj,n,strongsubj,_jj,^obsessive_jj
obsessively,anypos,n,strongsubj,,^obsessively
obsessiveness,noun,n,strongsubj,_nn,^obsessiveness_nn
obsolete,adj,n,weaksubj,_jj,^obsolete_jj
obstacle,adj,n,strongsubj,_jj,^obstacle_jj
obstacle,noun,n,strongsubj,_nn,^obstacle_nn
obstinate,adj,n,strongsubj,_jj,^obstinate_jj
obstinately,anypos,n,strongsubj,,^obstinately
obstruct,verb,y,weaksubj,_vb,^obstruct_vb
obstruction,noun,n,weaksubj,_nn,^obstruction_nn
obtrusive,adj,n,strongsubj,_jj,^obtrusive_jj
obtuse,adj,n,strongsubj,_jj,^obtuse_jj
obviously,anypos,n,strongsubj,,^obviously
odd,adj,n,weaksubj,_jj,^odd_jj
odd,anypos,y,weaksubj,,^odd
odder,anypos,y,strongsubj,,^odder
oddest,anypos,y,strongsubj,,^oddest
oddities,adj,n,strongsubj,_jj,^oddities_jj
oddities,noun,n,strongsubj,_nn,^oddities_nn
oddity,noun,n,strongsubj,_nn,^oddity_nn
oddly,anypos,n,strongsubj,,^oddly
offence,adj,n,weaksubj,_jj,^offence_jj
offence,noun,n,weaksubj,_nn,^offence_nn
offend,adj,n,strongsubj,_jj,^offend_jj
offend,verb,y,strongsubj,_vb,^offend_vb
offending,anypos,n,strongsubj,,^offending
offenses,adj,n,strongsubj,_jj,^offenses_jj
offenses,noun,n,strongsubj,_nn,^offenses_nn
offensive,adj,n,weaksubj,_jj,^offensive_jj
offensive,anypos,y,weaksubj,,^offensive
offensive,noun,n,weaksubj,_nn,^offensive_nn
offensively,anypos,n,strongsubj,,^offensively
offensiveness,noun,n,strongsubj,_nn,^offensiveness_nn
officious,adj,n,strongsubj,_jj,^officious_jj
ominous,adj,n,strongsubj,_jj,^ominous_jj
ominously,anypos,n,strongsubj,,^ominously
omission,noun,n,weaksubj,_nn,^omission_nn
omit,verb,y,weaksubj,_vb,^omit_vb
one-side,adj,n,strongsubj,_jj,^one-side_jj
one-sided,anypos,n,strongsubj,,^one-sided
onerous,adj,n,strongsubj,_jj,^onerous_jj
onerously,anypos,n,strongsubj,,^onerously
onslaught,adj,n,weaksubj,_jj,^onslaught_jj
onslaught,noun,n,weaksubj,_nn,^onslaught_nn
opinionated,adj,n,strongsubj,_jj,^opinionated_jj
opponent,noun,n,strongsubj,_nn,^opponent_nn
opportunistic,adj,n,weaksubj,_jj,^opportunistic_jj
oppose,verb,y,strongsubj,_vb,^oppose_vb
opposition,adj,n,strongsubj,_jj,^opposition_jj
opposition,noun,n,strongsubj,_nn,^opposition_nn
oppositions,adj,n,strongsubj,_jj,^oppositions_jj
oppositions,noun,n,strongsubj,_nn,^oppositions_nn
oppress,verb,y,strongsubj,_vb,^oppress_vb
oppression,adj,n,strongsubj,_jj,^oppression_jj
oppression,noun,n,strongsubj,_nn,^oppression_nn
oppressive,adj,n,strongsubj,_jj,^oppressive_jj
oppressively,anypos,n,strongsubj,,^oppressively
oppressiveness,noun,n,strongsubj,_nn,^oppressiveness_nn
oppressors,adj,n,strongsubj,_jj,^oppressors_jj
oppressors,noun,n,strongsubj,_nn,^oppressors_nn
ordeal,noun,n,strongsubj,_nn,^ordeal_nn
orphan,noun,n,weaksubj,_nn,^orphan_nn
ostracize,verb,y,strongsubj,_vb,^ostracize_vb
outbreak,noun,n,weaksubj,_nn,^outbreak_nn
outburst,adj,n,strongsubj,_jj,^outburst_jj
outburst,noun,n,strongsubj,_nn,^outburst_nn
outbursts,adj,n,strongsubj,_jj,^outbursts_jj
outbursts,noun,n,strongsubj,_nn,^outbursts_nn
outcast,noun,n,strongsubj,_nn,^outcast_nn
outcry,noun,n,strongsubj,_nn,^outcry_nn
outdated,adj,n,weaksubj,_jj,^outdated_jj
outlaw,noun,n,strongsubj,_nn,^outlaw_nn
outmoded,adj,n,weaksubj,_jj,^outmoded_jj
outrage,noun,n,strongsubj,_nn,^outrage_nn
outrage,verb,y,strongsubj,_vb,^outrage_vb
outraged,adj,n,strongsubj,_jj,^outraged_jj
outrageous,adj,n,strongsubj,_jj,^outrageous_jj
outrageous,anypos,y,strongsubj,,^outrageous
outrageously,anypos,n,strongsubj,,^outrageously
outrageousness,noun,n,strongsubj,_nn,^outrageousness_nn
outrages,noun,n,strongsubj,_nn,^outrages_nn
outsider,noun,n,weaksubj,_nn,^outsider_nn
over-acted,anypos,n,strongsubj,,^over-acted
over-valuation,adj,n,weaksubj,_jj,^over-valuation_jj
over-valuation,noun,n,weaksubj,_nn,^over-valuation_nn
overact,anypos,y,strongsubj,,^overact
overact,verb,y,strongsubj,_vb,^overact_vb
overacted,anypos,n,strongsubj,,^overacted
overawe,verb,y,weaksubj,_vb,^overawe_vb
overbalance,verb,y,weaksubj,_vb,^overbalance_vb
overbalanced,adj,n,weaksubj,_jj,^overbalanced_jj
overbearing,adj,n,strongsubj,_jj,^overbearing_jj
overbearingly,adverb,n,strongsubj,_rb,^overbearingly_rb
overblown,adj,n,strongsubj,_jj,^overblown_jj
overcome,verb,y,strongsubj,_vb,^overcome_vb
overdo,verb,y,strongsubj,_vb,^overdo_vb
overdone,anypos,n,strongsubj,,^overdone
overdue,adj,n,strongsubj,_jj,^overdue_jj
overemphasize,verb,y,strongsubj,_vb,^overemphasize_vb
overkill,noun,n,strongsubj,_nn,^overkill_nn
overlook,verb,y,strongsubj,_vb,^overlook_vb
overplay,verb,y,strongsubj,_vb,^overplay_vb
overpower,verb,y,weaksubj,_vb,^overpower_vb
overreach,verb,y,weaksubj,_vb,^overreach_vb
overrun,verb,y,weaksubj,_vb,^overrun_vb
overshadow,verb,y,weaksubj,_vb,^overshadow_vb
oversight,noun,n,weaksubj,_nn,^oversight_nn
oversimplification,noun,n,weaksubj,_nn,^oversimplification_nn
oversimplified,adj,n,weaksubj,_jj,^oversimplified_jj
oversimplify,verb,y,weaksubj,_vb,^oversimplify_vb
oversized,adj,n,weaksubj,_jj,^oversized_jj
overstate,anypos,y,strongsubj,,^overstate
overstatement,adj,n,strongsubj,_jj,^overstatement_jj
overstatement,noun,n,strongsubj,_nn,^overstatement_nn
overstatements,anypos,n,strongsubj,,^overstatements
overtaxed,adj,n,weaksubj,_jj,^overtaxed_jj
overthrow,verb,y,weaksubj,_vb,^overthrow_vb
overturn,verb,y,weaksubj,_vb,^overturn_vb
overwhelm,verb,y,weaksubj,_vb,^overwhelm_vb
overwhelming,adj,n,strongsubj,_jj,^overwhelming_jj
overwhelmingly,anypos,n,strongsubj,,^overwhelmingly
overworked,adj,n,strongsubj,_jj,^overworked_jj
overzealous,adj,n,strongsubj,_jj,^overzealous_jj
overzealously,adverb,n,strongsubj,_rb,^overzealously_rb
pain,adj,n,strongsubj,_jj,^pain_jj
pain,noun,n,strongsubj,_nn,^pain_nn
pain,verb,y,weaksubj,_vb,^pain_vb
painful,adj,n,weaksubj,_jj,^painful_jj
painfully,adverb,n,weaksubj,_rb,^painfully_rb
pains,adj,n,strongsubj,_jj,^pains_jj
pains,noun,n,strongsubj,_nn,^pains_nn
pale,adj,n,weaksubj,_jj,^pale_jj
pale,noun,n,weaksubj,_nn,^pale_nn
paltry,adj,n,strongsubj,_jj,^paltry_jj
pan,verb,y,weaksubj,_vb,^pan_vb
pandemonium,noun,n,strongsubj,_nn,^pandemonium_nn
panic,noun,n,strongsubj,_nn,^panic_nn
panic,verb,y,strongsubj,_vb,^panic_vb
panicky,adj,n,strongsubj,_jj,^panicky_jj
paradoxical,adj,n,strongsubj,_jj,^paradoxical_jj
paradoxically,adverb,n,strongsubj,_rb,^paradoxically_rb
paralize,verb,n,weaksubj,_vb,^paralize_vb
paralyzed,adj,n,weaksubj,_jj,^paralyzed_jj
paranoia,noun,n,strongsubj,_nn,^paranoia_nn
paranoid,adj,n,strongsubj,_jj,^paranoid_jj
parasite,noun,n,weaksubj,_nn,^parasite_nn
pariah,noun,n,strongsubj,_nn,^pariah_nn
parody,verb,y,strongsubj,_vb,^parody_vb
partiality,adj,n,strongsubj,_jj,^partiality_jj
partiality,noun,n,strongsubj,_nn,^partiality_nn
partisan,adj,n,strongsubj,_jj,^partisan_jj
partisan,noun,n,strongsubj,_nn,^partisan_nn
partisans,adj,n,strongsubj,_jj,^partisans_jj
partisans,noun,n,strongsubj,_nn,^partisans_nn
passe,adj,n,strongsubj,_jj,^passe_jj
passive,adj,n,weaksubj,_jj,^passive_jj
passive,noun,n,strongsubj,_nn,^passive_nn
passiveness,adj,n,strongsubj,_jj,^passiveness_jj
passiveness,noun,n,strongsubj,_nn,^passiveness_nn
pathetic,adj,n,strongsubj,_jj,^pathetic_jj
pathetically,anypos,n,strongsubj,,^pathetically
patronize,verb,y,strongsubj,_vb,^patronize_vb
paucity,adj,n,strongsubj,_jj,^paucity_jj
paucity,noun,n,strongsubj,_nn,^paucity_nn
pauper,noun,n,strongsubj,_nn,^pauper_nn
paupers,adj,n,strongsubj,_jj,^paupers_jj
paupers,noun,n,strongsubj,_nn,^paupers_nn
payback,adj,n,strongsubj,_jj,^payback_jj
payback,noun,n,strongsubj,_nn,^payback_nn
peculiar,anypos,n,strongsubj,,^peculiar
peculiarly,anypos,y,strongsubj,,^peculiarly
pedantic,adj,n,strongsubj,_jj,^pedantic_jj
pedestrian,adj,n,weaksubj,_jj,^pedestrian_jj
peeve,verb,y,strongsubj,_vb,^peeve_vb
peeved,adj,n,strongsubj,_jj,^peeved_jj
peevish,adj,n,strongsubj,_jj,^peevish_jj
peevishly,adverb,n,strongsubj,_rb,^peevishly_rb
penalize,verb,y,strongsubj,_vb,^penalize_vb
penalty,adj,n,weaksubj,_jj,^penalty_jj
penalty,noun,n,weaksubj,_nn,^penalty_nn
perfidious,adj,n,strongsubj,_jj,^perfidious_jj
perfidity,noun,n,strongsubj,_nn,^perfidity_nn
perfunctory,adj,n,strongsubj,_jj,^perfunctory_jj
perfunctory,noun,n,strongsubj,_nn,^perfunctory_nn
peril,noun,n,strongsubj,_nn,^peril_nn
perilous,adj,n,weaksubj,_jj,^perilous_jj
perilously,adverb,n,weaksubj,_rb,^perilously_rb
peripheral,adj,n,weaksubj,_jj,^peripheral_jj
perish,verb,y,strongsubj,_vb,^perish_vb
pernicious,adj,n,strongsubj,_jj,^pernicious_jj
perplex,verb,y,strongsubj,_vb,^perplex_vb
perplexed,adj,n,strongsubj,_jj,^perplexed_jj
perplexing,anypos,n,strongsubj,,^perplexing
perplexity,noun,n,strongsubj,_nn,^perplexity_nn
persecute,verb,y,strongsubj,_vb,^persecute_vb
persecution,adj,n,strongsubj,_jj,^persecution_jj
persecution,noun,n,strongsubj,_nn,^persecution_nn
pertinacious,adj,n,strongsubj,_jj,^pertinacious_jj
pertinaciously,adverb,n,strongsubj,_rb,^pertinaciously_rb
pertinacity,noun,n,strongsubj,_nn,^pertinacity_nn
perturb,verb,y,strongsubj,_vb,^perturb_vb
perturbed,adj,n,strongsubj,_jj,^perturbed_jj
perverse,adj,n,strongsubj,_jj,^perverse_jj
perversely,anypos,n,strongsubj,,^perversely
perversion,noun,n,strongsubj,_nn,^perversion_nn
perversity,noun,n,strongsubj,_nn,^perversity_nn
pervert,verb,y,strongsubj,_vb,^pervert_vb
perverted,anypos,n,strongsubj,,^perverted
pessimism,noun,n,strongsubj,_nn,^pessimism_nn
pessimistic,adj,n,strongsubj,_jj,^pessimistic_jj
pessimistically,anypos,n,strongsubj,,^pessimistically
pest,noun,n,strongsubj,_nn,^pest_nn
pestilent,adj,n,strongsubj,_jj,^pestilent_jj
petrify,verb,y,strongsubj,_vb,^petrify_vb
petrified,adj,n,strongsubj,_jj,^petrified_jj
pettifog,verb,y,strongsubj,_vb,^pettifog_vb
petty,adj,n,strongsubj,_jj,^petty_jj
phobia,noun,n,strongsubj,_nn,^phobia_nn
phobic,adj,n,strongsubj,_jj,^phobic_jj
phony,adj,n,strongsubj,_jj,^phony_jj
picky,adj,n,strongsubj,_jj,^picky_jj
pillage,verb,n,strongsubj,_vb,^pillage_vb
pillory,verb,y,strongsubj,_vb,^pillory_vb
pinch,noun,n,weaksubj,_nn,^pinch_nn
pinch,verb,y,weaksubj,_vb,^pinch_vb
pine,verb,y,strongsubj,_vb,^pine_vb
pique,verb,y,weaksubj,_vb,^pique_vb
pitiable,adj,n,strongsubj,_jj,^pitiable_jj
pitiful,adj,n,strongsubj,_jj,^pitiful_jj
pitifully,adj,n,strongsubj,_jj,^pitifully_jj
pitiless,adj,n,strongsubj,_jj,^pitiless_jj
pitilessly,adverb,n,strongsubj,_rb,^pitilessly_rb
pittance,noun,n,strongsubj,_nn,^pittance_nn
pity,noun,n,strongsubj,_nn,^pity_nn
pity,verb,y,strongsubj,_vb,^pity_vb
plagiarize,verb,y,strongsubj,_vb,^plagiarize_vb
plague,adj,n,strongsubj,_jj,^plague_jj
plague,noun,n,strongsubj,_nn,^plague_nn
plague,verb,y,weaksubj,_vb,^plague_vb
plaything,adj,n,strongsubj,_jj,^plaything_jj
plaything,noun,n,strongsubj,_nn,^plaything_nn
plea,noun,n,weaksubj,_nn,^plea_nn
pleas,adj,n,strongsubj,_jj,^pleas_jj
pleas,noun,n,strongsubj,_nn,^pleas_nn
plebeian,adj,n,strongsubj,_jj,^plebeian_jj
plight,noun,n,strongsubj,_nn,^plight_nn
plot,verb,y,strongsubj,_vb,^plot_vb
plotters,adj,n,strongsubj,_jj,^plotters_jj
plotters,noun,n,strongsubj,_nn,^plotters_nn
ploy,adj,n,strongsubj,_jj,^ploy_jj
ploy,noun,n,strongsubj,_nn,^ploy_nn
plunder,verb,y,strongsubj,_vb,^plunder_vb
plunderer,anypos,n,strongsubj,,^plunderer
pointless,adj,n,weaksubj,_jj,^pointless_jj
pointlessly,adverb,n,weaksubj,_rb,^pointlessly_rb
poison,adj,n,strongsubj,_jj,^poison_jj
poison,noun,n,strongsubj,_nn,^poison_nn
poisonous,adj,n,weaksubj,_jj,^poisonous_jj
poisonously,adj,n,weaksubj,_jj,^poisonously_jj
polarisation,adj,n,strongsubj,_jj,^polarisation_jj
polarisation,noun,n,strongsubj,_nn,^polarisation_nn
polemize,verb,y,strongsubj,_vb,^polemize_vb
pollute,verb,y,weaksubj,_vb,^pollute_vb
polluter,adj,n,strongsubj,_jj,^polluter_jj
polluter,noun,n,strongsubj,_nn,^polluter_nn
polluters,adj,n,strongsubj,_jj,^polluters_jj
polluters,noun,n,strongsubj,_nn,^polluters_nn
polution,noun,n,weaksubj,_nn,^polution_nn
pompous,adj,n,strongsubj,_jj,^pompous_jj
poor,adj,n,weaksubj,_jj,^poor_jj
poorly,adverb,n,strongsubj,_rb,^poorly_rb
posturing,adj,n,strongsubj,_jj,^posturing_jj
posturing,noun,n,strongsubj,_nn,^posturing_nn
pout,verb,y,strongsubj,_vb,^pout_vb
poverty,noun,n,strongsubj,_nn,^poverty_nn
powerless,adj,n,weaksubj,_jj,^powerless_jj
prate,verb,y,strongsubj,_vb,^prate_vb
pratfall,noun,n,strongsubj,_nn,^pratfall_nn
prattle,verb,y,strongsubj,_vb,^prattle_vb
precarious,adj,n,weaksubj,_jj,^precarious_jj
precariously,adverb,n,weaksubj,_rb,^precariously_rb
precipitate,verb,y,strongsubj,_vb,^precipitate_vb
precipitous,adj,n,strongsubj,_jj,^precipitous_jj
predatory,adj,n,weaksubj,_jj,^predatory_jj
predicament,noun,n,strongsubj,_nn,^predicament_nn
prejudge,verb,y,strongsubj,_vb,^prejudge_vb
prejudice,adj,n,strongsubj,_jj,^prejudice_jj
prejudice,noun,n,strongsubj,_nn,^prejudice_nn
prejudicial,adj,n,strongsubj,_jj,^prejudicial_jj
premeditated,adj,n,strongsubj,_jj,^premeditated_jj
preoccupy,verb,y,weaksubj,_vb,^preoccupy_vb
preposterous,adj,n,strongsubj,_jj,^preposterous_jj
preposterously,anypos,n,strongsubj,,^preposterously
pressing,adj,n,strongsubj,_jj,^pressing_jj
pressing,noun,n,strongsubj,_nn,^pressing_nn
presume,verb,y,strongsubj,_vb,^presume_vb
presumptuous,adj,n,strongsubj,_jj,^presumptuous_jj
presumptuous,anypos,y,strongsubj,,^presumptuous
presumptuously,anypos,n,strongsubj,,^presumptuously
pretence,adj,n,strongsubj,_jj,^pretence_jj
pretence,noun,n,strongsubj,_nn,^pretence_nn
pretend,verb,n,strongsubj,_vb,^pretend_vb
pretense,adj,n,strongsubj,_jj,^pretense_jj
pretense,noun,n,strongsubj,_nn,^pretense_nn
pretentious,anypos,n,strongsubj,,^pretentious
pretentiously,anypos,n,strongsubj,,^pretentiously
prevaricate,verb,y,strongsubj,_vb,^prevaricate_vb
pricey,adj,n,weaksubj,_jj,^pricey_jj
prickle,verb,y,strongsubj,_vb,^prickle_vb
prickles,adj,n,strongsubj,_jj,^prickles_jj
prickles,noun,n,strongsubj,_nn,^prickles_nn
prideful,adj,n,strongsubj,_jj,^prideful_jj
primitive,adj,n,weaksubj,_jj,^primitive_jj
primitive,noun,n,weaksubj,_nn,^primitive_nn
prison,noun,n,weaksubj,_nn,^prison_nn
prisoner,noun,n,weaksubj,_nn,^prisoner_nn
problem,noun,n,weaksubj,_nn,^problem_nn
problematic,adj,n,strongsubj,_jj,^problematic_jj
problematic,noun,n,strongsubj,_nn,^problematic_nn
problems,adj,n,weaksubj,_jj,^problems_jj
problems,noun,n,weaksubj,_nn,^problems_nn
procrastinate,verb,y,strongsubj,_vb,^procrastinate_vb
procrastination,noun,n,strongsubj,_nn,^procrastination_nn
profane,adj,n,strongsubj,_jj,^profane_jj
profane,verb,y,strongsubj,_vb,^profane_vb
profanity,noun,n,strongsubj,_nn,^profanity_nn
prohibit,verb,y,weaksubj,_vb,^prohibit_vb
prohibitive,adj,n,weaksubj,_jj,^prohibitive_jj
prohibitively,adverb,n,weaksubj,_rb,^prohibitively_rb
propaganda,adj,n,strongsubj,_jj,^propaganda_jj
propaganda,noun,n,strongsubj,_nn,^propaganda_nn
propagandize,verb,y,strongsubj,_vb,^propagandize_vb
proscription,adj,n,strongsubj,_jj,^proscription_jj
proscription,noun,n,strongsubj,_nn,^proscription_nn
proscriptions,adj,n,strongsubj,_jj,^proscriptions_jj
proscriptions,noun,n,strongsubj,_nn,^proscriptions_nn
prosecute,verb,y,strongsubj,_vb,^prosecute_vb
protest,adj,n,strongsubj,_jj,^protest_jj
protest,noun,n,strongsubj,_nn,^protest_nn
protest,verb,y,strongsubj,_vb,^protest_vb
protests,adj,n,weaksubj,_jj,^protests_jj
protests,noun,n,weaksubj,_nn,^protests_nn
protracted,adj,n,weaksubj,_jj,^protracted_jj
provocation,adj,n,strongsubj,_jj,^provocation_jj
provocation,noun,n,strongsubj,_nn,^provocation_nn
provocative,adj,n,strongsubj,_jj,^provocative_jj
provocative,noun,n,strongsubj,_nn,^provocative_nn
provoke,verb,y,strongsubj,_vb,^provoke_vb
pry,verb,y,weaksubj,_vb,^pry_vb
pugnacious,adj,n,strongsubj,_jj,^pugnacious_jj
pugnaciously,anypos,n,strongsubj,,^pugnaciously
pugnacity,noun,n,strongsubj,_nn,^pugnacity_nn
punch,adj,n,strongsubj,_jj,^punch_jj
punch,noun,n,strongsubj,_nn,^punch_nn
punish,verb,y,strongsubj,_vb,^punish_vb
punishable,adj,n,weaksubj,_jj,^punishable_jj
punitive,adj,n,weaksubj,_jj,^punitive_jj
punitive,noun,n,weaksubj,_nn,^punitive_nn
puny,adj,n,strongsubj,_jj,^puny_jj
puppet,adj,n,strongsubj,_jj,^puppet_jj
puppet,noun,n,strongsubj,_nn,^puppet_nn
puppets,adj,n,strongsubj,_jj,^puppets_jj
puppets,noun,n,strongsubj,_nn,^puppets_nn
puzzle,verb,y,strongsubj,_vb,^puzzle_vb
puzzled,anypos,n,strongsubj,,^puzzled
puzzlement,noun,n,strongsubj,_nn,^puzzlement_nn
puzzling,anypos,n,strongsubj,,^puzzling
quack,verb,y,strongsubj,_vb,^quack_vb
qualms,adj,n,strongsubj,_jj,^qualms_jj
qualms,noun,n,strongsubj,_nn,^qualms_nn
quandary,noun,n,strongsubj,_nn,^quandary_nn
quarrel,adj,n,weaksubj,_jj,^quarrel_jj
quarrel,noun,n,weaksubj,_nn,^quarrel_nn
