words,pos,stemmed,type,postag,pattern
thorny,adj,n,strongsubj,_jj,^thorny_jj
thorny,noun,n,strongsubj,_nn,^thorny_nn
thoughtless,adj,n,strongsubj,_jj,^thoughtless_jj
thoughtlessness,noun,n,strongsubj,_nn,^thoughtlessness_nn
threat,adj,n,weaksubj,_jj,^threat_jj
threat,noun,n,weaksubj,_nn,^threat_nn
threatening,adj,n,weaksubj,_jj,^threatening_jj
threatening,noun,n,weaksubj,_nn,^threatening_nn
threats,adj,n,weaksubj,_jj,^threats_jj
threats,noun,n,weaksubj,_nn,^threats_nn
thumbs,adj,n,weaksubj,_jj,^thumbs_jj
thumbs,noun,n,weaksubj,_nn,^thumbs_nn
timid,adj,n,strongsubj,_jj,^timid_jj
timidity,noun,n,strongsubj,_nn,^timidity_nn
timidly,adverb,n,strongsubj,_rb,^timidly_rb
timidness,noun,n,strongsubj,_nn,^timidness_nn
tiny,adj,n,weaksubj,_jj,^tiny_jj
tired,adj,n,strongsubj,_jj,^tired_jj
tiresome,adj,n,strongsubj,_jj,^tiresome_jj
tiring,adj,n,strongsubj,_jj,^tiring_jj
tiring,noun,n,strongsubj,_nn,^tiring_nn
toll,adj,n,weaksubj,_jj,^toll_jj
toll,noun,n,weaksubj,_nn,^toll_nn
torment,noun,n,strongsubj,_nn,^torment_nn
tormented,adj,n,strongsubj,_jj,^tormented_jj
torrent,noun,n,strongsubj,_nn,^torrent_nn
torture,noun,n,weaksubj,_nn,^torture_nn
tortured,adj,n,weaksubj,_jj,^tortured_jj
tortuous,adj,n,strongsubj,_jj,^tortuous_jj
torturous,adj,n,strongsubj,_jj,^torturous_jj
totalitarian,adj,n,weaksubj,_jj,^totalitarian_jj
touchy,adj,n,strongsubj,_jj,^touchy_jj
toughness,adj,n,strongsubj,_jj,^toughness_jj
toughness,noun,n,strongsubj,_nn,^toughness_nn
toxic,adj,n,weaksubj,_jj,^toxic_jj
tragedy,adj,n,weaksubj,_jj,^tragedy_jj
tragedy,noun,n,weaksubj,_nn,^tragedy_nn
tragic,adj,n,strongsubj,_jj,^tragic_jj
traitor,noun,n,strongsubj,_nn,^traitor_nn
traitorous,adj,n,strongsubj,_jj,^traitorous_jj
traitorously,adj,n,strongsubj,_jj,^traitorously_jj
tramp,noun,n,strongsubj,_nn,^tramp_nn
transgression,noun,n,weaksubj,_nn,^transgression_nn
trauma,adj,n,strongsubj,_jj,^trauma_jj
trauma,noun,n,strongsubj,_nn,^trauma_nn
traumatic,adj,n,strongsubj,_jj,^traumatic_jj
traumatized,adj,n,strongsubj,_jj,^traumatized_jj
travesties,noun,n,strongsubj,_nn,^travesties_nn
travesty,noun,n,strongsubj,_nn,^travesty_nn
treacherous,adj,n,weaksubj,_jj,^treacherous_jj
treacherously,adverb,n,weaksubj,_rb,^treacherously_rb
treachery,noun,n,strongsubj,_nn,^treachery_nn
treason,noun,n,strongsubj,_nn,^treason_nn
treasonous,adj,n,strongsubj,_jj,^treasonous_jj
trial,noun,n,weaksubj,_nn,^trial_nn
trick,adj,n,strongsubj,_jj,^trick_jj
trick,noun,n,strongsubj,_nn,^trick_nn
tricky,adj,n,strongsubj,_jj,^tricky_jj
tricky,noun,n,strongsubj,_nn,^tricky_nn
trickery,noun,n,strongsubj,_nn,^trickery_nn
trivial,adj,n,strongsubj,_jj,^trivial_jj
trivial,noun,n,strongsubj,_nn,^trivial_nn
trouble,adj,n,weaksubj,_jj,^trouble_jj
trouble,noun,n,weaksubj,_nn,^trouble_nn
troublemaker,adj,n,strongsubj,_jj,^troublemaker_jj
troublemaker,noun,n,strongsubj,_nn,^troublemaker_nn
troublesome,adj,n,strongsubj,_jj,^troublesome_jj
truant,adj,n,weaksubj,_jj,^truant_jj
trying,adj,n,weaksubj,_jj,^trying_jj
tumultuous,adj,n,weaksubj,_jj,^tumultuous_jj
turbulent,adj,n,weaksubj,_jj,^turbulent_jj
turmoil,noun,n,strongsubj,_nn,^turmoil_nn
twist,noun,n,strongsubj,_nn,^twist_nn
twisted,adj,n,strongsubj,_jj,^twisted_jj
twists,adj,n,weaksubj,_jj,^twists_jj
twists,noun,n,weaksubj,_nn,^twists_nn
tyrannical,adj,n,strongsubj,_jj,^tyrannical_jj
tyranny,noun,n,strongsubj,_nn,^tyranny_nn
tyrant,noun,n,strongsubj,_nn,^tyrant_nn
ugliness,adj,n,strongsubj,_jj,^ugliness_jj
ugliness,noun,n,strongsubj,_nn,^ugliness_nn
ugly,adj,n,strongsubj,_jj,^ugly_jj
ulterior,adj,n,strongsubj,_jj,^ulterior_jj
ultimatum,noun,n,strongsubj,_nn,^ultimatum_nn
ultimatums,adj,n,strongsubj,_jj,^ultimatums_jj
ultimatums,noun,n,strongsubj,_nn,^ultimatums_nn
ultra-hardline,adj,n,strongsubj,_jj,^ultra-hardline_jj
ultra-hardline,noun,n,strongsubj,_nn,^ultra-hardline_nn
unable,adj,n,weaksubj,_jj,^unable_jj
unacceptable,adj,n,strongsubj,_jj,^unacceptable_jj
unaccustomed,adj,n,weaksubj,_jj,^unaccustomed_jj
unattractive,adj,n,strongsubj,_jj,^unattractive_jj
unauthentic,adj,n,weaksubj,_jj,^unauthentic_jj
unavailable,adj,n,weaksubj,_jj,^unavailable_jj
unavoidable,adj,n,weaksubj,_jj,^unavoidable_jj
unavoidably,adverb,n,weaksubj,_rb,^unavoidably_rb
unbearable,adj,n,strongsubj,_jj,^unbearable_jj
unbearablely,adverb,n,strongsubj,_rb,^unbearablely_rb
uncertain,adj,n,weaksubj,_jj,^uncertain_jj
uncivil,adj,n,strongsubj,_jj,^uncivil_jj
uncivilized,adj,n,strongsubj,_jj,^uncivilized_jj
uncivilized,noun,n,strongsubj,_nn,^uncivilized_nn
unclean,adj,n,strongsubj,_jj,^unclean_jj
unclear,adj,n,weaksubj,_jj,^unclear_jj
uncollectible,adj,n,weaksubj,_jj,^uncollectible_jj
uncomfortable,adj,n,weaksubj,_jj,^uncomfortable_jj
uncompetitive,adj,n,weaksubj,_jj,^uncompetitive_jj
uncompromising,adj,n,strongsubj,_jj,^uncompromising_jj
unconfirmed,adj,n,weaksubj,_jj,^unconfirmed_jj
unconstitutional,adj,n,weaksubj,_jj,^unconstitutional_jj
uncontrolled,adj,n,weaksubj,_jj,^uncontrolled_jj
unconvincing,adj,n,strongsubj,_jj,^unconvincing_jj
uncouth,adj,n,strongsubj,_jj,^uncouth_jj
undecided,adj,n,weaksubj,_jj,^undecided_jj
undefined,adj,n,weaksubj,_jj,^undefined_jj
undependability,noun,n,strongsubj,_nn,^undependability_nn
undependable,adj,n,strongsubj,_jj,^undependable_jj
underdog,adj,n,strongsubj,_jj,^underdog_jj
underdog,noun,n,strongsubj,_nn,^underdog_nn
underlings,adj,n,strongsubj,_jj,^underlings_jj
underlings,noun,n,strongsubj,_nn,^underlings_nn
underpaid,adj,n,weaksubj,_jj,^underpaid_jj
undesirable,adj,n,strongsubj,_jj,^undesirable_jj
undetermined,adj,n,weaksubj,_jj,^undetermined_jj
undid,verb,n,weaksubj,_vb,^undid_vb
undignified,adj,n,strongsubj,_jj,^undignified_jj
undo,verb,n,weaksubj,_vb,^undo_vb
undocumented,adj,n,weaksubj,_jj,^undocumented_jj
undone,verb,n,weaksubj,_vb,^undone_vb
undue,adj,n,strongsubj,_jj,^undue_jj
unease,adj,n,strongsubj,_jj,^unease_jj
unease,noun,n,strongsubj,_nn,^unease_nn
uneasiness,adj,n,strongsubj,_jj,^uneasiness_jj
uneasiness,noun,n,strongsubj,_nn,^uneasiness_nn
uneasy,adj,n,strongsubj,_jj,^uneasy_jj
uneconomical,adj,n,weaksubj,_jj,^uneconomical_jj
unethical,adj,n,strongsubj,_jj,^unethical_jj
uneven,adj,n,weaksubj,_jj,^uneven_jj
uneventful,adj,n,weaksubj,_jj,^uneventful_jj
unexpected,adj,n,weaksubj,_jj,^unexpected_jj
unexplained,adj,n,weaksubj,_jj,^unexplained_jj
unfair,adj,n,strongsubj,_jj,^unfair_jj
unfairly,adverb,n,strongsubj,_rb,^unfairly_rb
unfaithful,adj,n,strongsubj,_jj,^unfaithful_jj
unfaithfully,adverb,n,strongsubj,_rb,^unfaithfully_rb
unfeeling,adj,n,strongsubj,_jj,^unfeeling_jj
unfinished,adj,n,weaksubj,_jj,^unfinished_jj
unfit,adj,n,strongsubj,_jj,^unfit_jj
unforeseen,adj,n,weaksubj,_jj,^unforeseen_jj
unfounded,adj,n,strongsubj,_jj,^unfounded_jj
unfriendly,adj,n,strongsubj,_jj,^unfriendly_jj
unfulfilled,adj,n,weaksubj,_jj,^unfulfilled_jj
unfunded,adj,n,weaksubj,_jj,^unfunded_jj
ungrateful,adj,n,strongsubj,_jj,^ungrateful_jj
ungovernable,adj,n,strongsubj,_jj,^ungovernable_jj
ungovernable,noun,n,strongsubj,_nn,^ungovernable_nn
unhappily,adverb,n,strongsubj,_rb,^unhappily_rb
unhappiness,noun,n,strongsubj,_nn,^unhappiness_nn
unhappy,adj,n,strongsubj,_jj,^unhappy_jj
unhealthy,adj,n,weaksubj,_jj,^unhealthy_jj
unilateralism,adj,n,strongsubj,_jj,^unilateralism_jj
unilateralism,noun,n,strongsubj,_nn,^unilateralism_nn
unimaginable,adj,n,strongsubj,_jj,^unimaginable_jj
unimportant,adj,n,strongsubj,_jj,^unimportant_jj
uninformed,adj,n,weaksubj,_jj,^uninformed_jj
uninsured,adj,n,weaksubj,_jj,^uninsured_jj
unipolar,adj,n,strongsubj,_jj,^unipolar_jj
unipolar,noun,n,strongsubj,_nn,^unipolar_nn
unjust,adj,n,strongsubj,_jj,^unjust_jj
unjustifiable,adj,n,strongsubj,_jj,^unjustifiable_jj
unjustified,adj,n,weaksubj,_jj,^unjustified_jj
unkind,adj,n,strongsubj,_jj,^unkind_jj
unkindly,adverb,n,strongsubj,_rb,^unkindly_rb
unlawful,adj,n,weaksubj,_jj,^unlawful_jj
unlawfully,adverb,n,weaksubj,_rb,^unlawfully_rb
unlawfulness,adj,n,weaksubj,_jj,^unlawfulness_jj
unlawfulness,noun,n,weaksubj,_nn,^unlawfulness_nn
unlicensed,adj,n,weaksubj,_jj,^unlicensed_jj
unlucky,adj,n,strongsubj,_jj,^unlucky_jj
unmoved,adj,n,weaksubj,_jj,^unmoved_jj
unnecessary,adj,n,weaksubj,_jj,^unnecessary_jj
unneeded,adj,n,weaksubj,_jj,^unneeded_jj
unnerved,adj,n,strongsubj,_jj,^unnerved_jj
unnoticed,adj,n,weaksubj,_jj,^unnoticed_jj
unobserved,adj,n,weaksubj,_jj,^unobserved_jj
unorthodox,adj,n,strongsubj,_jj,^unorthodox_jj
unorthodoxy,noun,n,strongsubj,_nn,^unorthodoxy_nn
unpleasant,adj,n,strongsubj,_jj,^unpleasant_jj
unpleasantries,adj,n,strongsubj,_jj,^unpleasantries_jj
unpleasantries,noun,n,strongsubj,_nn,^unpleasantries_nn
unpopular,adj,n,strongsubj,_jj,^unpopular_jj
unprecedent,adj,n,strongsubj,_jj,^unprecedent_jj
unpredictable,adj,n,weaksubj,_jj,^unpredictable_jj
unprepared,adj,n,weaksubj,_jj,^unprepared_jj
unproductive,adj,n,weaksubj,_jj,^unproductive_jj
unprofitable,adj,n,weaksubj,_jj,^unprofitable_jj
unqualified,adj,n,strongsubj,_jj,^unqualified_jj
unravel,adj,n,strongsubj,_jj,^unravel_jj
unravel,noun,n,strongsubj,_nn,^unravel_nn
unraveled,adj,n,weaksubj,_jj,^unraveled_jj
unrealistic,adj,n,strongsubj,_jj,^unrealistic_jj
unreasonable,adj,n,strongsubj,_jj,^unreasonable_jj
unrelenting,adj,n,strongsubj,_jj,^unrelenting_jj
unreliability,adj,n,strongsubj,_jj,^unreliability_jj
unreliability,noun,n,strongsubj,_nn,^unreliability_nn
unreliable,adj,n,strongsubj,_jj,^unreliable_jj
unresolved,adj,n,weaksubj,_jj,^unresolved_jj
unrest,noun,n,strongsubj,_nn,^unrest_nn
unruly,adj,n,strongsubj,_jj,^unruly_jj
unsafe,adj,n,weaksubj,_jj,^unsafe_jj
unsatisfactory,adj,n,weaksubj,_jj,^unsatisfactory_jj
unsavory,adj,n,strongsubj,_jj,^unsavory_jj
unscrupulous,adj,n,strongsubj,_jj,^unscrupulous_jj
unsettled,adj,n,weaksubj,_jj,^unsettled_jj
unskilled,adj,n,weaksubj,_jj,^unskilled_jj
unsophisticated,adj,n,strongsubj,_jj,^unsophisticated_jj
unsound,adj,n,strongsubj,_jj,^unsound_jj
unspeakable,adj,n,strongsubj,_jj,^unspeakable_jj
unspeakablely,adverb,n,strongsubj,_rb,^unspeakablely_rb
unspecified,adj,n,weaksubj,_jj,^unspecified_jj
unstable,adj,n,weaksubj,_jj,^unstable_jj
unsteadily,adverb,n,weaksubj,_rb,^unsteadily_rb
unsteadiness,noun,n,weaksubj,_nn,^unsteadiness_nn
unsteady,adj,n,weaksubj,_jj,^unsteady_jj
unsuccessful,adj,n,weaksubj,_jj,^unsuccessful_jj
unsuccessfully,adverb,n,weaksubj,_rb,^unsuccessfully_rb
unsupported,adj,n,weaksubj,_jj,^unsupported_jj
unsure,adj,n,weaksubj,_jj,^unsure_jj
unsuspecting,adj,n,strongsubj,_jj,^unsuspecting_jj
unsustainable,adj,n,weaksubj,_jj,^unsustainable_jj
untenable,adj,n,strongsubj,_jj,^untenable_jj
untested,adj,n,weaksubj,_jj,^untested_jj
unthinkable,adj,n,strongsubj,_jj,^unthinkable_jj
untimely,adj,n,strongsubj,_jj,^untimely_jj
untrustworthy,adj,n,strongsubj,_jj,^untrustworthy_jj
untruthful,adj,n,strongsubj,_jj,^untruthful_jj
unwanted,adj,n,strongsubj,_jj,^unwanted_jj
unwarranted,adj,n,strongsubj,_jj,^unwarranted_jj
unwieldy,adj,n,strongsubj,_jj,^unwieldy_jj
unwilling,adj,n,strongsubj,_jj,^unwilling_jj
unwillingly,adverb,n,strongsubj,_rb,^unwillingly_rb
unwillingness,noun,n,strongsubj,_nn,^unwillingness_nn
unwise,adj,n,strongsubj,_jj,^unwise_jj
unwisely,adverb,n,strongsubj,_rb,^unwisely_rb
unworkable,adj,n,strongsubj,_jj,^unworkable_jj
unworthy,adj,n,strongsubj,_jj,^unworthy_jj
unyielding,adj,n,strongsubj,_jj,^unyielding_jj
upheaval,noun,n,strongsubj,_nn,^upheaval_nn
uprising,noun,n,weaksubj,_nn,^uprising_nn
uproar,noun,n,strongsubj,_nn,^uproar_nn
uproarous,adj,n,strongsubj,_jj,^uproarous_jj
upset,adj,n,weaksubj,_jj,^upset_jj
upsetting,adj,n,strongsubj,_jj,^upsetting_jj
urgency,adj,n,strongsubj,_jj,^urgency_jj
urgency,noun,n,strongsubj,_nn,^urgency_nn
urgent,adj,n,weaksubj,_jj,^urgent_jj
urgent,noun,n,weaksubj,_nn,^urgent_nn
urgently,adverb,n,weaksubj,_rb,^urgently_rb
useless,adj,n,weaksubj,_jj,^useless_jj
usurper,noun,n,strongsubj,_nn,^usurper_nn
utter,adj,n,strongsubj,_jj,^utter_jj
vagrant,noun,n,strongsubj,_nn,^vagrant_nn
vague,adj,n,weaksubj,_jj,^vague_jj
vague,noun,n,weaksubj,_nn,^vague_nn
vagueness,noun,n,weaksubj,_nn,^vagueness_nn
vain,adj,n,strongsubj,_jj,^vain_jj
vainly,adj,n,strongsubj,_jj,^vainly_jj
vanity,noun,n,weaksubj,_nn,^vanity_nn
vengeance,noun,n,strongsubj,_nn,^vengeance_nn
vengefulness,noun,n,strongsubj,_nn,^vengefulness_nn
venom,adj,n,strongsubj,_jj,^venom_jj
venom,noun,n,strongsubj,_nn,^venom_nn
venomous,adj,n,strongsubj,_jj,^venomous_jj
vent,adj,n,strongsubj,_jj,^vent_jj
vent,noun,n,strongsubj,_nn,^vent_nn
vestiges,adj,n,strongsubj,_jj,^vestiges_jj
vestiges,noun,n,strongsubj,_nn,^vestiges_nn
veto,adj,n,strongsubj,_jj,^veto_jj
veto,noun,n,strongsubj,_nn,^veto_nn
vexation,noun,n,strongsubj,_nn,^vexation_nn
vice,noun,n,strongsubj,_nn,^vice_nn
vicious,adj,n,strongsubj,_jj,^vicious_jj
viciousness,noun,n,strongsubj,_nn,^viciousness_nn
vile,adj,n,strongsubj,_jj,^vile_jj
vileness,noun,n,strongsubj,_nn,^vileness_nn
villains,adj,n,strongsubj,_jj,^villains_jj
villains,noun,n,strongsubj,_nn,^villains_nn
villian,noun,n,strongsubj,_nn,^villian_nn
villianous,adj,n,strongsubj,_jj,^villianous_jj
vindictiveness,noun,n,strongsubj,_nn,^vindictiveness_nn
violation,noun,n,weaksubj,_nn,^violation_nn
violator,adj,n,strongsubj,_jj,^violator_jj
violator,noun,n,strongsubj,_nn,^violator_nn
violent,adj,n,weaksubj,_jj,^violent_jj
violently,adverb,n,weaksubj,_rb,^violently_rb
viper,noun,n,weaksubj,_nn,^viper_nn
virulence,noun,n,strongsubj,_nn,^virulence_nn
virulent,adj,n,strongsubj,_jj,^virulent_jj
virus,adj,n,strongsubj,_jj,^virus_jj
virus,noun,n,strongsubj,_nn,^virus_nn
vocally,adverb,n,weaksubj,_rb,^vocally_rb
vociferous,adj,n,strongsubj,_jj,^vociferous_jj
void,noun,n,weaksubj,_nn,^void_nn
volatile,adj,n,weaksubj,_jj,^volatile_jj
volatility,noun,n,weaksubj,_nn,^volatility_nn
vomit,noun,n,weaksubj,_nn,^vomit_nn
vulgar,adj,n,strongsubj,_jj,^vulgar_jj
waning,adj,n,strongsubj,_jj,^waning_jj
waning,noun,n,strongsubj,_nn,^waning_nn
wanton,adj,n,strongsubj,_jj,^wanton_jj
war,adj,n,weaksubj,_jj,^war_jj
war,noun,n,weaksubj,_nn,^war_nn
war-like,adj,n,strongsubj,_jj,^war-like_jj
war-like,noun,n,strongsubj,_nn,^war-like_nn
warfare,noun,n,weaksubj,_nn,^warfare_nn
warlike,adj,n,strongsubj,_jj,^warlike_jj
warning,adj,n,weaksubj,_jj,^warning_jj
warning,noun,n,weaksubj,_nn,^warning_nn
warped,adj,n,weaksubj,_jj,^warped_jj
wary,adj,n,strongsubj,_jj,^wary_jj
warily,adverb,n,strongsubj,_rb,^warily_rb
wariness,noun,n,strongsubj,_nn,^wariness_nn
waste,noun,n,weaksubj,_nn,^waste_nn
wasteful,adj,n,weaksubj,_jj,^wasteful_jj
wastefulness,noun,n,weaksubj,_nn,^wastefulness_nn
watchdog,adj,n,strongsubj,_jj,^watchdog_jj
watchdog,noun,n,strongsubj,_nn,^watchdog_nn
wayward,adj,n,strongsubj,_jj,^wayward_jj
weak,adj,n,weaksubj,_jj,^weak_jj
weakening,adj,n,strongsubj,_jj,^weakening_jj
weakening,noun,n,strongsubj,_nn,^weakening_nn
weakness,adj,n,strongsubj,_jj,^weakness_jj
weakness,noun,n,strongsubj,_nn,^weakness_nn
weaknesses,adj,n,strongsubj,_jj,^weaknesses_jj
weaknesses,noun,n,strongsubj,_nn,^weaknesses_nn
weariness,noun,n,strongsubj,_nn,^weariness_nn
wearisome,adj,n,strongsubj,_jj,^wearisome_jj
weary,adj,n,strongsubj,_jj,^weary_jj
weary,noun,n,strongsubj,_nn,^weary_nn
wedge,adj,n,weaksubj,_jj,^wedge_jj
wedge,noun,n,weaksubj,_nn,^wedge_nn
wee,adj,n,strongsubj,_jj,^wee_jj
weed,noun,n,weaksubj,_nn,^weed_nn
weird,adj,n,strongsubj,_jj,^weird_jj
weird,noun,n,strongsubj,_nn,^weird_nn
weirdly,adverb,n,strongsubj,_rb,^weirdly_rb
whips,adj,n,strongsubj,_jj,^whips_jj
whips,noun,n,strongsubj,_nn,^whips_nn
wicked,adj,n,strongsubj,_jj,^wicked_jj
wickedness,noun,n,strongsubj,_nn,^wickedness_nn
widespread,adj,n,weaksubj,_jj,^widespread_jj
wild,adj,n,weaksubj,_jj,^wild_jj
wildly,adverb,n,weaksubj,_rb,^wildly_rb
wiles,noun,n,strongsubj,_nn,^wiles_nn
wily,adj,n,strongsubj,_jj,^wily_jj
withheld,verb,n,weaksubj,_vb,^withheld_vb
withhold,verb,n,weaksubj,_vb,^withhold_vb
woe,noun,n,strongsubj,_nn,^woe_nn
woebegone,adj,n,strongsubj,_jj,^woebegone_jj
woeful,adj,n,strongsubj,_jj,^woeful_jj
worn,adj,n,weaksubj,_jj,^worn_jj
worried,adj,n,strongsubj,_jj,^worried_jj
worriedly,adverb,n,strongsubj,_rb,^worriedly_rb
worrier,noun,n,strongsubj,_nn,^worrier_nn
worries,adj,n,strongsubj,_jj,^worries_jj
worries,noun,n,strongsubj,_nn,^worries_nn
worrisome,adj,n,strongsubj,_jj,^worrisome_jj
worry,adj,n,strongsubj,_jj,^worry_jj
worry,noun,n,strongsubj,_nn,^worry_nn
worse,adj,n,strongsubj,_jj,^worse_jj
worst,adj,n,strongsubj,_jj,^worst_jj
worthless,adj,n,strongsubj,_jj,^worthless_jj
worthlessness,noun,n,strongsubj,_nn,^worthlessness_nn
wound,adj,n,strongsubj,_jj,^wound_jj
wound,noun,n,strongsubj,_nn,^wound_nn
wounds,adj,n,weaksubj,_jj,^wounds_jj
wounds,noun,n,weaksubj,_nn,^wounds_nn
wreck,noun,n,weaksubj,_nn,^wreck_nn
wrath,noun,n,strongsubj,_nn,^wrath_nn
wretch,noun,n,strongsubj,_nn,^wretch_nn
wretched,adj,n,strongsubj,_jj,^wretched_jj
wretchedness,noun,n,strongsubj,_nn,^wretchedness_nn
wrong,adj,n,weaksubj,_jj,^wrong_jj
wrongful,adj,n,weaksubj,_jj,^wrongful_jj
wrought,adj,n,weaksubj,_jj,^wrought_jj
wrought,noun,n,weaksubj,_nn,^wrought_nn
yawn,noun,n,strongsubj,_nn,^yawn_nn
zealot,noun,n,strongsubj,_nn,^zealot_nn
zealous,adj,n,strongsubj,_jj,^zealous_jj
